A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,633,off,1533235114643
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1,on,1533235114644
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,510,off,1533235115154
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1,on,1533235115155
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,439,off,1533235115594
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235115594
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,889,off,1533235116483
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235116483
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,239,off,1533235116722
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235116722
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,544,off,1533235117266
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1,on,1533235117267
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,719,off,1533235117986
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1,on,1533235117987
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,433,off,1533235118420
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235118420
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,623,off,1533235119043
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235119043
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,439,off,1533235119482
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1,on,1533235119483
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1559,off,1533235121042
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235121042
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,296,off,1533235121338
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235121338
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,511,off,1533235121849
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,2,on,1533235121851
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,623,off,1533235122474
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,2,on,1533235122476
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,238,off,1533235122714
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1,on,1533235122715
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1416,off,1533235124131
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235124131
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,849,off,1533235124980
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235124980
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,887,off,1533235125867
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,2,on,1533235125869
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,1080,off,1533235126949
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235126949
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,829,off,1533235127778
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235127778
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,792,off,1533235128570
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235128570
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,688,off,1533235129258
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235129258
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,496,off,1533235129754
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235129754
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,794,off,1533235130548
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,0,on,1533235130548
A2KSAAQBU5R0F6:3JC6VJ2SABJMCUAH123Q790SVMD5A1,focus,783,off,1533235131331
